[01Dec2024 04:17:11.623] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[01Dec2024 04:17:11.631] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[01Dec2024 04:17:20.204] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[01Dec2024 04:17:20.283] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/MSX_DDL/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[01Dec2024 04:17:20.767] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/MSX_DDL/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[01Dec2024 04:17:20.768] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/MSX_DDL/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[01Dec2024 04:17:20.770] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/MSX_DDL/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[01Dec2024 04:17:20.771] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/MSX_DDL/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[01Dec2024 04:17:21.040] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[01Dec2024 04:17:21.042] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 5 dependencies adding them to mods collection
[01Dec2024 04:17:24.802] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[01Dec2024 04:17:25.042] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[01Dec2024 04:17:26.972] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER
[01Dec2024 04:17:26.976] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/Screen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER)
[01Dec2024 04:17:26.976] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.Screen was not found relics.mixins.json:ScreenMixin
[01Dec2024 04:17:28.424] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.5).
[01Dec2024 04:17:41.839] [main/WARN] [mixin/]: Mixin alexscaves.mixins.json:SwampHutPieceMixin has multiple constructors, (Lnet/minecraft/world/level/levelgen/structure/pieces/StructurePieceType;IIIIIILnet/minecraft/core/Direction;)V was selected

[01Dec2024 04:17:43.585] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialize mod Library Ferret
[01Dec2024 04:17:43.614] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialized mod Library Ferret
[01Dec2024 04:17:44.386] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[01Dec2024 04:17:44.387] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/42a7ad70b1cc371599a0eff744096b8a
[01Dec2024 04:17:44.397] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/74a5e841822a3a87854ae896a33430d6
[01Dec2024 04:17:44.399] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/eb3d1e2748533430848cadf0f37c7e9c
[01Dec2024 04:17:44.403] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/91c8520f19f93b3e8b6a727568e194ab
[01Dec2024 04:17:44.406] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/8c2784d778293fd482ed84b8aa5fedb9
[01Dec2024 04:17:44.408] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/ea038224ea783d40b2863f52239e2604
[01Dec2024 04:17:44.411] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id artifacts:networking_channel/97ad64b7ecaf33209991c4f031501a58
[01Dec2024 04:17:45.144] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[01Dec2024 04:17:55.440] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.quiver was corrected from null to its default, false. 
[01Dec2024 04:17:55.440] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.attachment was corrected from null to its default, 1-body,2-body,3-rleg,4-lleg,5-rleg,6-lleg,7-body,8-body,9-rleg,shield-body,banner-head,offhand-lleg,quiver-body. 
[01Dec2024 04:17:55.440] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.slot_mover was corrected from null to its default, none,chest;z;+_none,chest,1;z;+_none,legs;x;-_none,legs;x;+_none,legs,3;x;-_none,legs,4;x;+_none,chest,legs,1;z;+_none,shield;z;+_none,legs,3,5;x;-_none;z;-_none;z;-_none,legs,4,6;x;+_none;z;+. 
[01Dec2024 04:17:55.440] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations was corrected from null to its default, SimpleCommentedConfig:{}. 
[01Dec2024 04:17:55.440] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position0 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position1 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position2 was corrected from null to its default, -2. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation0 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation1 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn2 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.441] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale0 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.442] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position3 was corrected from null to its default, 35. 
[01Dec2024 04:17:55.442] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position4 was corrected from null to its default, 35. 
[01Dec2024 04:17:55.442] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position5 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.442] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation3 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.442] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation4 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.443] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn5 was corrected from null to its default, 90. 
[01Dec2024 04:17:55.443] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale1 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.443] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position6 was corrected from null to its default, 1. 
[01Dec2024 04:17:55.448] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position7 was corrected from null to its default, -20. 
[01Dec2024 04:17:55.451] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position8 was corrected from null to its default, 12. 
[01Dec2024 04:17:55.451] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation6 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.451] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation7 was corrected from null to its default, -90. 
[01Dec2024 04:17:55.451] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn8 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.451] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale2 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.452] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position9 was corrected from null to its default, 32. 
[01Dec2024 04:17:55.452] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position10 was corrected from null to its default, -20. 
[01Dec2024 04:17:55.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position11 was corrected from null to its default, 12. 
[01Dec2024 04:17:55.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation9 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation10 was corrected from null to its default, -90. 
[01Dec2024 04:17:55.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn11 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale3 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position12 was corrected from null to its default, 1. 
[01Dec2024 04:17:55.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position13 was corrected from null to its default, -24. 
[01Dec2024 04:17:55.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position14 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation12 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation13 was corrected from null to its default, -90. 
[01Dec2024 04:17:55.459] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn14 was corrected from null to its default, -30. 
[01Dec2024 04:17:55.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale4 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.460] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position15 was corrected from null to its default, 31. 
[01Dec2024 04:17:55.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position16 was corrected from null to its default, -24. 
[01Dec2024 04:17:55.461] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position17 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation15 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation16 was corrected from null to its default, -90. 
[01Dec2024 04:17:55.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn17 was corrected from null to its default, -30. 
[01Dec2024 04:17:55.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale5 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position18 was corrected from null to its default, -13. 
[01Dec2024 04:17:55.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position19 was corrected from null to its default, 34. 
[01Dec2024 04:17:55.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position20 was corrected from null to its default, -1. 
[01Dec2024 04:17:55.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation18 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_rotation19 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_rotationn20 was corrected from null to its default, -35. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.scale6 was corrected from null to its default, 0. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_position21 was corrected from null to its default, 25. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.y_position22 was corrected from null to its default, 20. 
[01Dec2024 04:17:55.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.z_position23 was corrected from null to its default, 12. 
[01Dec2024 04:17:55.468] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key model_options.positions_rotations.x_rotation21 was corrected from null to its default, 0. 
